      Step     Time          Energy          fmax
FIRE:    0 05:12:41     -281.531006        1.266759
FIRE:    1 05:12:41     -281.735565        0.520095
FIRE:    2 05:12:41     -281.721893        0.626643
FIRE:    3 05:12:41     -281.738068        0.520608
FIRE:    4 05:12:42     -281.760010        0.329516
FIRE:    5 05:12:42     -281.773865        0.088967
FIRE:    6 05:12:42     -281.771332        0.159947
FIRE:    7 05:12:42     -281.771667        0.153662
FIRE:    8 05:12:42     -281.772156        0.141333
FIRE:    9 05:12:42     -281.772827        0.123421
FIRE:   10 05:12:42     -281.773560        0.100600
FIRE:   11 05:12:42     -281.774231        0.073753
FIRE:   12 05:12:42     -281.774719        0.043904
FIRE:   13 05:12:43     -281.774963        0.012221
FIRE:   14 05:12:43     -281.774902        0.023335
FIRE:   15 05:12:43     -281.774902        0.023057
FIRE:   16 05:12:43     -281.774902        0.022491
FIRE:   17 05:12:43     -281.774933        0.021660
FIRE:   18 05:12:43     -281.774902        0.020563
FIRE:   19 05:12:43     -281.774933        0.019223
FIRE:   20 05:12:43     -281.774933        0.017649
FIRE:   21 05:12:43     -281.774963        0.015856
FIRE:   22 05:12:44     -281.774963        0.013657
FIRE:   23 05:12:44     -281.774963        0.011001
FIRE:   24 05:12:44     -281.774963        0.007841
FIRE:   25 05:12:44     -281.774994        0.004162
FIRE:   26 05:12:44     -281.774963        0.000009
FIRE:   27 05:12:44     -281.774963        0.000009
FIRE:   28 05:12:44     -281.774963        0.000009
FIRE:   29 05:12:44     -281.774963        0.000009
FIRE:   30 05:12:44     -281.774963        0.000009
FIRE:   31 05:12:45     -281.774963        0.000009
FIRE:   32 05:12:45     -281.774963        0.000009
FIRE:   33 05:12:45     -281.774963        0.000008
FIRE:   34 05:12:45     -281.774963        0.000007
FIRE:   35 05:12:45     -281.774963        0.000003
FIRE:   36 05:12:45     -281.774963        0.000003
FIRE:   37 05:12:45     -281.774963        0.000002
FIRE:   38 05:12:45     -281.774963        0.000002
FIRE:   39 05:12:45     -281.774963        0.000002
FIRE:   40 05:12:46     -281.774963        0.000001
