      Step     Time          Energy          fmax
FIRE:    0 04:56:50     -281.332825        1.572879
FIRE:    1 04:56:50     -281.598785        0.327111
FIRE:    2 04:56:51     -281.475769        1.020084
FIRE:    3 04:56:51     -281.518646        0.848232
FIRE:    4 04:56:51     -281.576477        0.526542
FIRE:    5 04:56:51     -281.610413        0.100519
FIRE:    6 04:56:51     -281.595947        0.360755
FIRE:    7 04:56:51     -281.597412        0.343761
FIRE:    8 04:56:51     -281.599976        0.310646
FIRE:    9 04:56:51     -281.603333        0.263092
FIRE:   10 04:56:51     -281.606659        0.203487
FIRE:   11 04:56:52     -281.609436        0.134779
FIRE:   12 04:56:52     -281.611206        0.060276
FIRE:   13 04:56:52     -281.611633        0.016502
FIRE:   14 04:56:52     -281.611633        0.016313
FIRE:   15 04:56:52     -281.611633        0.015938
FIRE:   16 04:56:52     -281.611664        0.015380
FIRE:   17 04:56:52     -281.611694        0.014653
FIRE:   18 04:56:52     -281.611664        0.013749
FIRE:   19 04:56:52     -281.611694        0.012696
FIRE:   20 04:56:53     -281.611664        0.011497
FIRE:   21 04:56:53     -281.611694        0.010014
FIRE:   22 04:56:53     -281.611694        0.008221
FIRE:   23 04:56:53     -281.611664        0.006076
FIRE:   24 04:56:53     -281.611694        0.003572
FIRE:   25 04:56:53     -281.611694        0.000712
FIRE:   26 04:56:53     -281.611694        0.002467
FIRE:   27 04:56:53     -281.611694        0.002449
FIRE:   28 04:56:53     -281.611694        0.002402
FIRE:   29 04:56:54     -281.611694        0.002338
FIRE:   30 04:56:54     -281.611664        0.002245
FIRE:   31 04:56:54     -281.611664        0.002142
FIRE:   32 04:56:54     -281.611694        0.002011
FIRE:   33 04:56:54     -281.611694        0.001872
FIRE:   34 04:56:54     -281.611694        0.001691
FIRE:   35 04:56:54     -281.611664        0.001470
FIRE:   36 04:56:54     -281.611694        0.001209
FIRE:   37 04:56:54     -281.611694        0.000897
FIRE:   38 04:56:55     -281.611694        0.000534
FIRE:   39 04:56:55     -281.611694        0.000111
FIRE:   40 04:56:55     -281.611694        0.000350
FIRE:   41 04:56:55     -281.611694        0.000348
FIRE:   42 04:56:55     -281.611694        0.000340
FIRE:   43 04:56:55     -281.611694        0.000332
FIRE:   44 04:56:55     -281.611694        0.000317
FIRE:   45 04:56:55     -281.611633        0.000303
FIRE:   46 04:56:55     -281.611694        0.000289
FIRE:   47 04:56:56     -281.611664        0.000271
FIRE:   48 04:56:56     -281.611694        0.000244
FIRE:   49 04:56:56     -281.611694        0.000218
FIRE:   50 04:56:56     -281.611694        0.000178
FIRE:   51 04:56:56     -281.611694        0.000137
FIRE:   52 04:56:56     -281.611694        0.000087
FIRE:   53 04:56:56     -281.611694        0.000026
FIRE:   54 04:56:56     -281.611694        0.000033
FIRE:   55 04:56:56     -281.611694        0.000033
FIRE:   56 04:56:56     -281.611694        0.000033
FIRE:   57 04:56:57     -281.611694        0.000033
FIRE:   58 04:56:57     -281.611694        0.000033
FIRE:   59 04:56:57     -281.611694        0.000033
FIRE:   60 04:56:57     -281.611694        0.000033
FIRE:   61 04:56:57     -281.611694        0.000031
FIRE:   62 04:56:57     -281.611694        0.000023
FIRE:   63 04:56:57     -281.611694        0.000023
FIRE:   64 04:56:57     -281.611694        0.000020
FIRE:   65 04:56:57     -281.611694        0.000013
FIRE:   66 04:56:58     -281.611664        0.000009
FIRE:   67 04:56:58     -281.611664        0.000001
