      Step     Time          Energy          fmax
FIRE:    0 05:12:16     -281.457947        1.491881
FIRE:    1 05:12:16     -281.703888        0.362290
FIRE:    2 05:12:16     -281.612640        0.885904
FIRE:    3 05:12:16     -281.645111        0.743653
FIRE:    4 05:12:17     -281.689941        0.477699
FIRE:    5 05:12:17     -281.718567        0.124578
FIRE:    6 05:12:17     -281.711792        0.262444
FIRE:    7 05:12:17     -281.712524        0.250858
FIRE:    8 05:12:17     -281.713928        0.228232
FIRE:    9 05:12:17     -281.715698        0.195634
FIRE:   10 05:12:17     -281.717529        0.154585
FIRE:   11 05:12:17     -281.719177        0.106979
FIRE:   12 05:12:17     -281.720215        0.054949
FIRE:   13 05:12:18     -281.720612        0.000816
FIRE:   14 05:12:18     -281.720154        0.058454
FIRE:   15 05:12:18     -281.720215        0.057699
FIRE:   16 05:12:18     -281.720215        0.056191
FIRE:   17 05:12:18     -281.720215        0.053956
FIRE:   18 05:12:18     -281.720276        0.051027
FIRE:   19 05:12:18     -281.720337        0.047431
FIRE:   20 05:12:18     -281.720398        0.043217
FIRE:   21 05:12:19     -281.720459        0.038441
FIRE:   22 05:12:19     -281.720520        0.032582
FIRE:   23 05:12:19     -281.720551        0.025510
FIRE:   24 05:12:19     -281.720581        0.017140
FIRE:   25 05:12:19     -281.720642        0.007450
FIRE:   26 05:12:19     -281.720642        0.003469
FIRE:   27 05:12:19     -281.720642        0.003443
FIRE:   28 05:12:19     -281.720642        0.003378
FIRE:   29 05:12:19     -281.720642        0.003295
FIRE:   30 05:12:20     -281.720642        0.003181
FIRE:   31 05:12:20     -281.720642        0.003037
FIRE:   32 05:12:20     -281.720642        0.002876
FIRE:   33 05:12:20     -281.720642        0.002678
FIRE:   34 05:12:20     -281.720673        0.002439
FIRE:   35 05:12:20     -281.720642        0.002145
FIRE:   36 05:12:20     -281.720642        0.001793
FIRE:   37 05:12:20     -281.720642        0.001375
FIRE:   38 05:12:20     -281.720612        0.000884
FIRE:   39 05:12:21     -281.720642        0.000314
FIRE:   40 05:12:21     -281.720642        0.000317
FIRE:   41 05:12:21     -281.720612        0.000314
FIRE:   42 05:12:21     -281.720642        0.000312
FIRE:   43 05:12:21     -281.720642        0.000302
FIRE:   44 05:12:21     -281.720642        0.000294
FIRE:   45 05:12:21     -281.720642        0.000282
FIRE:   46 05:12:21     -281.720642        0.000263
FIRE:   47 05:12:21     -281.720642        0.000247
FIRE:   48 05:12:22     -281.720642        0.000226
FIRE:   49 05:12:22     -281.720642        0.000204
FIRE:   50 05:12:22     -281.720642        0.000170
FIRE:   51 05:12:22     -281.720642        0.000134
FIRE:   52 05:12:22     -281.720642        0.000090
FIRE:   53 05:12:22     -281.720642        0.000042
FIRE:   54 05:12:22     -281.720642        0.000012
FIRE:   55 05:12:22     -281.720642        0.000012
FIRE:   56 05:12:22     -281.720642        0.000012
FIRE:   57 05:12:23     -281.720642        0.000012
FIRE:   58 05:12:23     -281.720642        0.000012
FIRE:   59 05:12:23     -281.720642        0.000012
FIRE:   60 05:12:23     -281.720642        0.000012
FIRE:   61 05:12:23     -281.720642        0.000012
FIRE:   62 05:12:23     -281.720642        0.000012
FIRE:   63 05:12:23     -281.720642        0.000012
FIRE:   64 05:12:23     -281.720642        0.000012
FIRE:   65 05:12:24     -281.720642        0.000012
FIRE:   66 05:12:24     -281.720642        0.000003
FIRE:   67 05:12:24     -281.720642        0.000004
FIRE:   68 05:12:24     -281.720642        0.000003
FIRE:   69 05:12:24     -281.720642        0.000001
