      Step     Time          Energy          fmax
FIRE:    0 05:12:57     -279.971436        2.406790
FIRE:    1 05:12:57     -280.741333        1.119005
FIRE:    2 05:12:57     -280.769714        1.109941
FIRE:    3 05:12:57     -280.820251        0.915381
FIRE:    4 05:12:57     -280.887878        0.570215
FIRE:    5 05:12:57     -280.929443        0.144962
FIRE:    6 05:12:57     -280.920593        0.285459
FIRE:    7 05:12:57     -280.921509        0.274473
FIRE:    8 05:12:57     -280.923187        0.252892
FIRE:    9 05:12:58     -280.925293        0.221482
FIRE:   10 05:12:58     -280.927673        0.181378
FIRE:   11 05:12:58     -280.929840        0.134047
FIRE:   12 05:12:58     -280.931458        0.081236
FIRE:   13 05:12:58     -280.932312        0.024959
FIRE:   14 05:12:58     -280.932220        0.038506
FIRE:   15 05:12:58     -280.932190        0.038040
FIRE:   16 05:12:58     -280.932190        0.037126
FIRE:   17 05:12:58     -280.932251        0.035764
FIRE:   18 05:12:59     -280.932251        0.033965
FIRE:   19 05:12:59     -280.932281        0.031764
FIRE:   20 05:12:59     -280.932251        0.029184
FIRE:   21 05:12:59     -280.932312        0.026256
FIRE:   22 05:12:59     -280.932343        0.022657
FIRE:   23 05:12:59     -280.932373        0.018295
FIRE:   24 05:12:59     -280.932373        0.013112
FIRE:   25 05:12:59     -280.932434        0.007083
FIRE:   26 05:12:59     -280.932434        0.000229
FIRE:   27 05:13:00     -280.932404        0.007309
FIRE:   28 05:13:00     -280.932404        0.007239
FIRE:   29 05:13:00     -280.932434        0.007108
FIRE:   30 05:13:00     -280.932404        0.006901
FIRE:   31 05:13:00     -280.932434        0.006639
FIRE:   32 05:13:00     -280.932434        0.006305
FIRE:   33 05:13:00     -280.932434        0.005914
FIRE:   34 05:13:00     -280.932434        0.005471
FIRE:   35 05:13:01     -280.932434        0.004918
FIRE:   36 05:13:01     -280.932434        0.004247
FIRE:   37 05:13:01     -280.932434        0.003436
FIRE:   38 05:13:01     -280.932434        0.002470
FIRE:   39 05:13:01     -280.932404        0.001353
FIRE:   40 05:13:01     -280.932404        0.000084
FIRE:   41 05:13:01     -280.932434        0.001317
FIRE:   42 05:13:01     -280.932434        0.001309
FIRE:   43 05:13:01     -280.932434        0.001284
FIRE:   44 05:13:02     -280.932434        0.001248
FIRE:   45 05:13:02     -280.932434        0.001203
FIRE:   46 05:13:02     -280.932434        0.001145
FIRE:   47 05:13:02     -280.932404        0.001077
FIRE:   48 05:13:02     -280.932404        0.001002
FIRE:   49 05:13:02     -280.932434        0.000910
FIRE:   50 05:13:02     -280.932434        0.000792
FIRE:   51 05:13:02     -280.932434        0.000654
FIRE:   52 05:13:02     -280.932434        0.000483
FIRE:   53 05:13:03     -280.932434        0.000291
FIRE:   54 05:13:03     -280.932434        0.000065
FIRE:   55 05:13:03     -280.932434        0.000181
FIRE:   56 05:13:03     -280.932434        0.000180
FIRE:   57 05:13:03     -280.932373        0.000174
FIRE:   58 05:13:03     -280.932434        0.000170
FIRE:   59 05:13:03     -280.932373        0.000167
FIRE:   60 05:13:03     -280.932373        0.000157
FIRE:   61 05:13:03     -280.932373        0.000145
FIRE:   62 05:13:04     -280.932373        0.000138
FIRE:   63 05:13:04     -280.932434        0.000129
FIRE:   64 05:13:04     -280.932434        0.000110
FIRE:   65 05:13:04     -280.932434        0.000093
FIRE:   66 05:13:04     -280.932404        0.000068
FIRE:   67 05:13:04     -280.932404        0.000049
FIRE:   68 05:13:04     -280.932404        0.000017
FIRE:   69 05:13:04     -280.932434        0.000020
FIRE:   70 05:13:05     -280.932434        0.000018
FIRE:   71 05:13:05     -280.932434        0.000018
FIRE:   72 05:13:05     -280.932434        0.000016
FIRE:   73 05:13:05     -280.932434        0.000013
FIRE:   74 05:13:05     -280.932434        0.000014
FIRE:   75 05:13:05     -280.932434        0.000013
FIRE:   76 05:13:05     -280.932434        0.000013
FIRE:   77 05:13:05     -280.932434        0.000014
FIRE:   78 05:13:05     -280.932434        0.000013
FIRE:   79 05:13:06     -280.932434        0.000011
FIRE:   80 05:13:06     -280.932434        0.000004
FIRE:   81 05:13:06     -280.932434        0.000003
FIRE:   82 05:13:06     -280.932404        0.000001
