      Step     Time          Energy          fmax
FIRE:    0 05:12:46     -280.869263        1.854487
FIRE:    1 05:12:46     -281.316498        0.809621
FIRE:    2 05:12:46     -281.308868        0.888445
FIRE:    3 05:12:46     -281.341309        0.735221
FIRE:    4 05:12:46     -281.385010        0.461491
FIRE:    5 05:12:46     -281.412231        0.120955
FIRE:    6 05:12:47     -281.406830        0.227241
FIRE:    7 05:12:47     -281.407471        0.218415
FIRE:    8 05:12:47     -281.408508        0.201095
FIRE:    9 05:12:47     -281.409882        0.175902
FIRE:   10 05:12:47     -281.411316        0.143776
FIRE:   11 05:12:47     -281.412659        0.105904
FIRE:   12 05:12:47     -281.413757        0.063722
FIRE:   13 05:12:47     -281.414246        0.018849
FIRE:   14 05:12:47     -281.414154        0.031652
FIRE:   15 05:12:48     -281.414154        0.031267
FIRE:   16 05:12:48     -281.414154        0.030516
FIRE:   17 05:12:48     -281.414185        0.029393
FIRE:   18 05:12:48     -281.414185        0.027914
FIRE:   19 05:12:48     -281.414185        0.026101
FIRE:   20 05:12:48     -281.414215        0.023970
FIRE:   21 05:12:48     -281.414215        0.021556
FIRE:   22 05:12:48     -281.414246        0.018589
FIRE:   23 05:12:48     -281.414246        0.015000
FIRE:   24 05:12:49     -281.414276        0.010729
FIRE:   25 05:12:49     -281.414276        0.005759
FIRE:   26 05:12:49     -281.414276        0.000116
FIRE:   27 05:12:49     -281.414276        0.006095
FIRE:   28 05:12:49     -281.414307        0.006034
FIRE:   29 05:12:49     -281.414276        0.005920
FIRE:   30 05:12:49     -281.414307        0.005753
FIRE:   31 05:12:49     -281.414276        0.005527
FIRE:   32 05:12:50     -281.414307        0.005247
FIRE:   33 05:12:50     -281.414276        0.004923
FIRE:   34 05:12:50     -281.414307        0.004555
FIRE:   35 05:12:50     -281.414276        0.004095
FIRE:   36 05:12:50     -281.414276        0.003526
FIRE:   37 05:12:50     -281.414307        0.002852
FIRE:   38 05:12:50     -281.414307        0.002049
FIRE:   39 05:12:50     -281.414307        0.001116
FIRE:   40 05:12:50     -281.414276        0.000051
FIRE:   41 05:12:51     -281.414307        0.001118
FIRE:   42 05:12:51     -281.414307        0.001105
FIRE:   43 05:12:51     -281.414307        0.001084
FIRE:   44 05:12:51     -281.414276        0.001057
FIRE:   45 05:12:51     -281.414307        0.001014
FIRE:   46 05:12:51     -281.414307        0.000971
FIRE:   47 05:12:51     -281.414276        0.000909
FIRE:   48 05:12:51     -281.414307        0.000850
FIRE:   49 05:12:51     -281.414276        0.000770
FIRE:   50 05:12:52     -281.414307        0.000668
FIRE:   51 05:12:52     -281.414307        0.000552
FIRE:   52 05:12:52     -281.414276        0.000410
FIRE:   53 05:12:52     -281.414307        0.000247
FIRE:   54 05:12:52     -281.414276        0.000054
FIRE:   55 05:12:52     -281.414246        0.000156
FIRE:   56 05:12:52     -281.414246        0.000156
FIRE:   57 05:12:52     -281.414276        0.000155
FIRE:   58 05:12:52     -281.414276        0.000146
FIRE:   59 05:12:53     -281.414276        0.000140
FIRE:   60 05:12:53     -281.414276        0.000136
FIRE:   61 05:12:53     -281.414307        0.000130
FIRE:   62 05:12:53     -281.414276        0.000121
FIRE:   63 05:12:53     -281.414276        0.000113
FIRE:   64 05:12:53     -281.414276        0.000096
FIRE:   65 05:12:53     -281.414276        0.000077
FIRE:   66 05:12:53     -281.414246        0.000059
FIRE:   67 05:12:54     -281.414246        0.000038
FIRE:   68 05:12:54     -281.414276        0.000016
FIRE:   69 05:12:54     -281.414307        0.000016
FIRE:   70 05:12:54     -281.414307        0.000016
FIRE:   71 05:12:54     -281.414307        0.000016
FIRE:   72 05:12:54     -281.414276        0.000013
FIRE:   73 05:12:54     -281.414307        0.000013
FIRE:   74 05:12:54     -281.414307        0.000013
FIRE:   75 05:12:54     -281.414307        0.000011
FIRE:   76 05:12:55     -281.414276        0.000010
FIRE:   77 05:12:55     -281.414276        0.000010
FIRE:   78 05:12:55     -281.414307        0.000010
FIRE:   79 05:12:55     -281.414307        0.000011
FIRE:   80 05:12:55     -281.414307        0.000008
FIRE:   81 05:12:55     -281.414246        0.000001
FIRE:   82 05:12:55     -281.414246        0.000002
FIRE:   83 05:12:55     -281.414246        0.000001
FIRE:   84 05:12:55     -281.414276        0.000005
FIRE:   85 05:12:56     -281.414276        0.000006
FIRE:   86 05:12:56     -281.414246        0.000003
FIRE:   87 05:12:56     -281.414246        0.000002
FIRE:   88 05:12:56     -281.414246        0.000003
FIRE:   89 05:12:56     -281.414246        0.000003
FIRE:   90 05:12:56     -281.414246        0.000003
FIRE:   91 05:12:56     -281.414246        0.000000
