temperature,cte
510.000000000000000,1.0995591599e-05
512.000000000000000,1.1011876148e-05
514.000000000000000,1.1028122785e-05
516.000000000000000,1.1041945388e-05
518.000000000000000,1.1057008339e-05
520.000000000000000,1.1070995756e-05
522.000000000000000,1.1085632139e-05
524.000000000000000,1.1101215708e-05
526.000000000000000,1.1114395735e-05
528.000000000000000,1.1128710347e-05
530.000000000000000,1.1143560252e-05
532.000000000000000,1.1158344938e-05
534.000000000000000,1.1170567606e-05
536.000000000000000,1.1184153728e-05
538.000000000000000,1.120018633e-05
540.000000000000000,1.1212280189e-05
542.000000000000000,1.1225752954e-05
544.000000000000000,1.1239360973e-05
546.000000000000000,1.1251853779e-05
548.000000000000000,1.1265334538e-05
550.000000000000000,1.1277944501e-05
552.000000000000000,1.1290971499e-05
554.000000000000000,1.1304019575e-05
556.000000000000000,1.1316151435e-05
558.000000000000000,1.1328740551e-05
560.000000000000000,1.1341144155e-05
562.000000000000000,1.1353926993e-05
564.000000000000000,1.136620799e-05
566.000000000000000,1.1378555274e-05
568.000000000000000,1.1390387875e-05
570.000000000000000,1.1401326726e-05
572.000000000000000,1.1414320928e-05
574.000000000000000,1.1425391194e-05
576.000000000000000,1.1437249801e-05
578.000000000000000,1.1449213725e-05
580.000000000000000,1.1460771387e-05
582.000000000000000,1.1473273054e-05
584.000000000000000,1.1483369413e-05
586.000000000000000,1.1494737031e-05
588.000000000000000,1.1505128325e-05
590.000000000000000,1.1515297647e-05
592.000000000000000,1.1528363672e-05
594.000000000000000,1.1540066026e-05
596.000000000000000,1.1551161368e-05
598.000000000000000,1.1559874166e-05
600.000000000000000,1.1568905874e-05
602.000000000000000,1.1581849908e-05
604.000000000000000,1.1592729367e-05
606.000000000000000,1.1602527852e-05
608.000000000000000,1.1613346603e-05
610.000000000000000,1.1623660911e-05
612.000000000000000,1.1633045649e-05
614.000000000000000,1.1642623432e-05
616.000000000000000,1.1652666319e-05
618.000000000000000,1.1663388828e-05
620.000000000000000,1.1673257275e-05
622.000000000000000,1.1684484093e-05
624.000000000000000,1.1693745499e-05
626.000000000000000,1.1702051185e-05
628.000000000000000,1.1713743166e-05
630.000000000000000,1.1723283442e-05
632.000000000000000,1.1730540575e-05
634.000000000000000,1.1740158832e-05
636.000000000000000,1.1751499246e-05
638.000000000000000,1.1760777657e-05
640.000000000000000,1.1767261378e-05
642.000000000000000,1.1777909673e-05
644.000000000000000,1.1789125482e-05
646.000000000000000,1.1794660478e-05
648.000000000000000,1.1806061758e-05
650.000000000000000,1.181731296e-05
652.000000000000000,1.1823323394e-05
654.000000000000000,1.1832270013e-05
656.000000000000000,1.183988172e-05
658.000000000000000,1.1848286645e-05
660.000000000000000,1.1859163237e-05
662.000000000000000,1.18669032e-05
664.000000000000000,1.1875566844e-05
666.000000000000000,1.1886093495e-05
668.000000000000000,1.1895139454e-05
670.000000000000000,1.1899979281e-05
672.000000000000000,1.1908427914e-05
674.000000000000000,1.1919187548e-05
676.000000000000000,1.1926002318e-05
678.000000000000000,1.193336127e-05
680.000000000000000,1.1941520809e-05
682.000000000000000,1.1951018589e-05
684.000000000000000,1.1960316595e-05
686.000000000000000,1.1967380484e-05
688.000000000000000,1.1974387316e-05
690.000000000000000,1.1982748732e-05
692.000000000000000,1.1990545938e-05
694.000000000000000,1.1997734914e-05
696.000000000000000,1.2006404087e-05
698.000000000000000,1.2013967844e-05
700.000000000000000,1.2021519505e-05
702.000000000000000,1.2030018364e-05
704.000000000000000,1.2037978695e-05
706.000000000000000,1.2044509186e-05
708.000000000000000,1.2052236861e-05
710.000000000000000,1.2059034656e-05
712.000000000000000,1.2066484825e-05
714.000000000000000,1.2075824081e-05
716.000000000000000,1.2081339771e-05
718.000000000000000,1.2088234349e-05
720.000000000000000,1.2096795171e-05
722.000000000000000,1.2102378813e-05
724.000000000000000,1.211058147e-05
726.000000000000000,1.2118758351e-05
728.000000000000000,1.2126151209e-05
730.000000000000000,1.2132261329e-05
732.000000000000000,1.2137923597e-05
734.000000000000000,1.2146752362e-05
736.000000000000000,1.2153326749e-05
738.000000000000000,1.2160559468e-05
740.000000000000000,1.2166442964e-05
742.000000000000000,1.2171759674e-05
744.000000000000000,1.218130702e-05
746.000000000000000,1.2188314583e-05
748.000000000000000,1.2194581054e-05
750.000000000000000,1.2201410299e-05
752.000000000000000,1.2207790342e-05
754.000000000000000,1.2213501338e-05
756.000000000000000,1.2221283337e-05
758.000000000000000,1.2228220284e-05
760.000000000000000,1.2233064644e-05
762.000000000000000,1.2241148278e-05
764.000000000000000,1.2247583946e-05
766.000000000000000,1.2253387761e-05
768.000000000000000,1.2259369198e-05
770.000000000000000,1.2266435434e-05
772.000000000000000,1.227313436e-05
774.000000000000000,1.227853998e-05
776.000000000000000,1.2285917076e-05
778.000000000000000,1.2290482331e-05
780.000000000000000,1.2298151239e-05
782.000000000000000,1.2305195778e-05
784.000000000000000,1.2308922434e-05
786.000000000000000,1.2316770363e-05
788.000000000000000,1.2321988793e-05
790.000000000000000,1.2328973705e-05
792.000000000000000,1.2335978742e-05
794.000000000000000,1.2340622463e-05
796.000000000000000,1.2346371619e-05
798.000000000000000,1.2353835769e-05
800.000000000000000,1.2359259771e-05
