      Step     Time          Energy          fmax
FIRE:    0 05:12:08     -280.619781        2.384747
FIRE:    1 05:12:08     -281.211548        0.434007
FIRE:    2 05:12:09     -280.930206        1.491456
FIRE:    3 05:12:09     -281.022339        1.253060
FIRE:    4 05:12:09     -281.149475        0.803138
FIRE:    5 05:12:09     -281.229675        0.196571
FIRE:    6 05:12:09     -281.206329        0.481176
FIRE:    7 05:12:09     -281.208862        0.458705
FIRE:    8 05:12:09     -281.213501        0.414961
FIRE:    9 05:12:09     -281.219330        0.352236
FIRE:   10 05:12:09     -281.225342        0.273732
FIRE:   11 05:12:10     -281.230408        0.183363
FIRE:   12 05:12:10     -281.233673        0.085514
FIRE:   13 05:12:10     -281.234589        0.015276
FIRE:   14 05:12:10     -281.234619        0.015107
FIRE:   15 05:12:10     -281.234589        0.014766
FIRE:   16 05:12:10     -281.234619        0.014263
FIRE:   17 05:12:10     -281.234589        0.013598
FIRE:   18 05:12:10     -281.234589        0.012786
FIRE:   19 05:12:10     -281.234619        0.011830
FIRE:   20 05:12:11     -281.234619        0.010741
FIRE:   21 05:12:11     -281.234619        0.009403
FIRE:   22 05:12:11     -281.234619        0.007770
FIRE:   23 05:12:11     -281.234558        0.005824
FIRE:   24 05:12:11     -281.234619        0.003534
FIRE:   25 05:12:11     -281.234619        0.000925
FIRE:   26 05:12:11     -281.234619        0.001986
FIRE:   27 05:12:11     -281.234619        0.001965
FIRE:   28 05:12:11     -281.234619        0.001938
FIRE:   29 05:12:12     -281.234619        0.001876
FIRE:   30 05:12:12     -281.234589        0.001813
FIRE:   31 05:12:12     -281.234619        0.001728
FIRE:   32 05:12:12     -281.234619        0.001629
FIRE:   33 05:12:12     -281.234619        0.001515
FIRE:   34 05:12:12     -281.234619        0.001374
FIRE:   35 05:12:12     -281.234619        0.001209
FIRE:   36 05:12:12     -281.234619        0.000993
FIRE:   37 05:12:12     -281.234619        0.000744
FIRE:   38 05:12:13     -281.234619        0.000458
FIRE:   39 05:12:13     -281.234619        0.000127
FIRE:   40 05:12:13     -281.234619        0.000239
FIRE:   41 05:12:13     -281.234619        0.000237
FIRE:   42 05:12:13     -281.234619        0.000238
FIRE:   43 05:12:13     -281.234619        0.000227
FIRE:   44 05:12:13     -281.234619        0.000218
FIRE:   45 05:12:13     -281.234619        0.000210
FIRE:   46 05:12:13     -281.234589        0.000201
FIRE:   47 05:12:14     -281.234619        0.000188
FIRE:   48 05:12:14     -281.234619        0.000169
FIRE:   49 05:12:14     -281.234558        0.000151
FIRE:   50 05:12:14     -281.234619        0.000127
FIRE:   51 05:12:14     -281.234619        0.000100
FIRE:   52 05:12:14     -281.234619        0.000065
FIRE:   53 05:12:14     -281.234619        0.000022
FIRE:   54 05:12:14     -281.234619        0.000019
FIRE:   55 05:12:15     -281.234619        0.000019
FIRE:   56 05:12:15     -281.234619        0.000019
FIRE:   57 05:12:15     -281.234619        0.000019
FIRE:   58 05:12:15     -281.234619        0.000019
FIRE:   59 05:12:15     -281.234619        0.000017
FIRE:   60 05:12:15     -281.234619        0.000017
FIRE:   61 05:12:15     -281.234619        0.000017
FIRE:   62 05:12:15     -281.234619        0.000010
FIRE:   63 05:12:15     -281.234619        0.000010
FIRE:   64 05:12:16     -281.234619        0.000010
FIRE:   65 05:12:16     -281.234619        0.000006
FIRE:   66 05:12:16     -281.234619        0.000005
FIRE:   67 05:12:16     -281.234619        0.000000
