      Step     Time          Energy          fmax
FIRE:    0 04:57:06     -281.840485        0.694014
FIRE:    1 04:57:07     -281.898804        0.236998
FIRE:    2 04:57:07     -281.885040        0.407845
FIRE:    3 04:57:07     -281.891846        0.335345
FIRE:    4 04:57:07     -281.900909        0.204446
FIRE:    5 04:57:07     -281.906067        0.039780
FIRE:    6 04:57:07     -281.904114        0.129200
FIRE:    7 04:57:07     -281.904297        0.123715
FIRE:    8 04:57:07     -281.904602        0.112965
FIRE:    9 04:57:07     -281.905029        0.097395
FIRE:   10 04:57:08     -281.905457        0.077657
FIRE:   11 04:57:08     -281.905884        0.054558
FIRE:   12 04:57:08     -281.906189        0.029073
FIRE:   13 04:57:08     -281.906250        0.002279
FIRE:   14 04:57:08     -281.906189        0.027386
FIRE:   15 04:57:08     -281.906189        0.027030
FIRE:   16 04:57:08     -281.906189        0.026318
FIRE:   17 04:57:08     -281.906189        0.025267
FIRE:   18 04:57:09     -281.906219        0.023890
FIRE:   19 04:57:09     -281.906219        0.022194
FIRE:   20 04:57:09     -281.906250        0.020219
FIRE:   21 04:57:09     -281.906250        0.017974
FIRE:   22 04:57:09     -281.906250        0.015226
FIRE:   23 04:57:09     -281.906281        0.011910
FIRE:   24 04:57:09     -281.906250        0.007990
FIRE:   25 04:57:09     -281.906311        0.003458
FIRE:   26 04:57:09     -281.906281        0.001638
FIRE:   27 04:57:10     -281.906281        0.001626
FIRE:   28 04:57:10     -281.906281        0.001599
FIRE:   29 04:57:10     -281.906281        0.001558
FIRE:   30 04:57:10     -281.906311        0.001502
FIRE:   31 04:57:10     -281.906250        0.001435
FIRE:   32 04:57:10     -281.906311        0.001358
FIRE:   33 04:57:10     -281.906250        0.001266
FIRE:   34 04:57:10     -281.906311        0.001152
FIRE:   35 04:57:10     -281.906311        0.001021
FIRE:   36 04:57:11     -281.906281        0.000850
FIRE:   37 04:57:11     -281.906281        0.000650
FIRE:   38 04:57:11     -281.906250        0.000423
FIRE:   39 04:57:11     -281.906281        0.000148
FIRE:   40 04:57:11     -281.906281        0.000146
FIRE:   41 04:57:11     -281.906281        0.000146
FIRE:   42 04:57:11     -281.906281        0.000146
FIRE:   43 04:57:11     -281.906311        0.000141
FIRE:   44 04:57:12     -281.906311        0.000136
FIRE:   45 04:57:12     -281.906311        0.000127
FIRE:   46 04:57:12     -281.906311        0.000121
FIRE:   47 04:57:12     -281.906250        0.000115
FIRE:   48 04:57:12     -281.906311        0.000105
FIRE:   49 04:57:12     -281.906311        0.000097
FIRE:   50 04:57:12     -281.906311        0.000081
FIRE:   51 04:57:12     -281.906281        0.000059
FIRE:   52 04:57:12     -281.906281        0.000040
FIRE:   53 04:57:13     -281.906311        0.000022
FIRE:   54 04:57:13     -281.906281        0.000009
FIRE:   55 04:57:13     -281.906311        0.000009
FIRE:   56 04:57:13     -281.906281        0.000009
FIRE:   57 04:57:13     -281.906311        0.000010
FIRE:   58 04:57:13     -281.906281        0.000010
FIRE:   59 04:57:13     -281.906311        0.000003
FIRE:   60 04:57:13     -281.906311        0.000004
FIRE:   61 04:57:13     -281.906311        0.000003
FIRE:   62 04:57:14     -281.906311        0.000003
FIRE:   63 04:57:14     -281.906311        0.000004
FIRE:   64 04:57:14     -281.906311        0.000003
FIRE:   65 04:57:14     -281.906250        0.000001
