      Step     Time          Energy          fmax
FIRE:    0 05:12:36     -281.940674        0.650280
FIRE:    1 05:12:36     -281.993378        0.248264
FIRE:    2 05:12:36     -281.987000        0.333162
FIRE:    3 05:12:36     -281.991577        0.277824
FIRE:    4 05:12:36     -281.997833        0.177145
FIRE:    5 05:12:36     -282.001831        0.048779
FIRE:    6 05:12:36     -282.001129        0.085775
FIRE:    7 05:12:36     -282.001190        0.082351
FIRE:    8 05:12:36     -282.001343        0.075636
FIRE:    9 05:12:37     -282.001526        0.065886
FIRE:   10 05:12:37     -282.001740        0.053489
FIRE:   11 05:12:37     -282.001953        0.038932
FIRE:   12 05:12:37     -282.002075        0.022786
FIRE:   13 05:12:37     -282.002136        0.005703
FIRE:   14 05:12:37     -282.002106        0.013400
FIRE:   15 05:12:37     -282.002136        0.013237
FIRE:   16 05:12:37     -282.002136        0.012912
FIRE:   17 05:12:38     -282.002106        0.012428
FIRE:   18 05:12:38     -282.002167        0.011795
FIRE:   19 05:12:38     -282.002106        0.011021
FIRE:   20 05:12:38     -282.002106        0.010106
FIRE:   21 05:12:38     -282.002106        0.009067
FIRE:   22 05:12:38     -282.002136        0.007800
FIRE:   23 05:12:38     -282.002136        0.006262
FIRE:   24 05:12:38     -282.002136        0.004434
FIRE:   25 05:12:38     -282.002167        0.002305
FIRE:   26 05:12:39     -282.002136        0.000108
FIRE:   27 05:12:39     -282.002136        0.000108
FIRE:   28 05:12:39     -282.002167        0.000103
FIRE:   29 05:12:39     -282.002136        0.000100
FIRE:   30 05:12:39     -282.002136        0.000100
FIRE:   31 05:12:39     -282.002167        0.000091
FIRE:   32 05:12:39     -282.002197        0.000087
FIRE:   33 05:12:39     -282.002136        0.000083
FIRE:   34 05:12:39     -282.002136        0.000076
FIRE:   35 05:12:40     -282.002136        0.000064
FIRE:   36 05:12:40     -282.002197        0.000052
FIRE:   37 05:12:40     -282.002197        0.000045
FIRE:   38 05:12:40     -282.002197        0.000031
FIRE:   39 05:12:40     -282.002197        0.000009
FIRE:   40 05:12:40     -282.002136        0.000008
FIRE:   41 05:12:40     -282.002136        0.000008
FIRE:   42 05:12:40     -282.002136        0.000008
FIRE:   43 05:12:40     -282.002136        0.000008
FIRE:   44 05:12:41     -282.002136        0.000008
FIRE:   45 05:12:41     -282.002136        0.000008
FIRE:   46 05:12:41     -282.002197        0.000000
