      Step     Time          Energy          fmax
FIRE:    0 04:56:58     -281.831207        0.750413
FIRE:    1 04:56:58     -281.894531        0.191872
FIRE:    2 04:56:58     -281.870178        0.472365
FIRE:    3 04:56:58     -281.879395        0.391243
FIRE:    4 04:56:58     -281.891663        0.241407
FIRE:    5 04:56:58     -281.898804        0.046708
FIRE:    6 04:56:59     -281.895905        0.159887
FIRE:    7 04:56:59     -281.896210        0.152653
FIRE:    8 04:56:59     -281.896729        0.138528
FIRE:    9 04:56:59     -281.897369        0.118172
FIRE:   10 04:56:59     -281.898041        0.092528
FIRE:   11 04:56:59     -281.898621        0.062794
FIRE:   12 04:56:59     -281.898987        0.030338
FIRE:   13 04:56:59     -281.899109        0.003390
FIRE:   14 04:57:00     -281.899109        0.003354
FIRE:   15 04:57:00     -281.899109        0.003282
FIRE:   16 04:57:00     -281.899109        0.003164
FIRE:   17 04:57:00     -281.899109        0.003018
FIRE:   18 04:57:00     -281.899109        0.002838
FIRE:   19 04:57:00     -281.899109        0.002625
FIRE:   20 04:57:00     -281.899109        0.002387
FIRE:   21 04:57:00     -281.899109        0.002087
FIRE:   22 04:57:00     -281.899109        0.001720
FIRE:   23 04:57:01     -281.899109        0.001290
FIRE:   24 04:57:01     -281.899109        0.000787
FIRE:   25 04:57:01     -281.899109        0.000207
FIRE:   26 04:57:01     -281.899109        0.000440
FIRE:   27 04:57:01     -281.899109        0.000433
FIRE:   28 04:57:01     -281.899109        0.000431
FIRE:   29 04:57:01     -281.899109        0.000414
FIRE:   30 04:57:01     -281.899109        0.000404
FIRE:   31 04:57:01     -281.899109        0.000379
FIRE:   32 04:57:02     -281.899109        0.000363
FIRE:   33 04:57:02     -281.899109        0.000336
FIRE:   34 04:57:02     -281.899109        0.000303
FIRE:   35 04:57:02     -281.899109        0.000268
FIRE:   36 04:57:02     -281.899139        0.000214
FIRE:   37 04:57:02     -281.899109        0.000165
FIRE:   38 04:57:02     -281.899109        0.000098
FIRE:   39 04:57:02     -281.899109        0.000032
FIRE:   40 04:57:02     -281.899170        0.000050
FIRE:   41 04:57:03     -281.899139        0.000050
FIRE:   42 04:57:03     -281.899139        0.000050
FIRE:   43 04:57:03     -281.899139        0.000048
FIRE:   44 04:57:03     -281.899109        0.000048
FIRE:   45 04:57:03     -281.899109        0.000048
FIRE:   46 04:57:03     -281.899109        0.000043
FIRE:   47 04:57:03     -281.899139        0.000038
FIRE:   48 04:57:03     -281.899109        0.000038
FIRE:   49 04:57:04     -281.899139        0.000031
FIRE:   50 04:57:04     -281.899139        0.000030
FIRE:   51 04:57:04     -281.899109        0.000020
FIRE:   52 04:57:04     -281.899109        0.000017
FIRE:   53 04:57:04     -281.899109        0.000009
FIRE:   54 04:57:04     -281.899109        0.000001
FIRE:   55 04:57:04     -281.899109        0.000015
FIRE:   56 04:57:04     -281.899109        0.000014
FIRE:   57 04:57:04     -281.899109        0.000014
FIRE:   58 04:57:05     -281.899109        0.000012
FIRE:   59 04:57:05     -281.899109        0.000011
FIRE:   60 04:57:05     -281.899109        0.000011
FIRE:   61 04:57:05     -281.899109        0.000011
FIRE:   62 04:57:05     -281.899109        0.000011
FIRE:   63 04:57:05     -281.899109        0.000011
FIRE:   64 04:57:05     -281.899109        0.000010
FIRE:   65 04:57:05     -281.899109        0.000010
FIRE:   66 04:57:05     -281.899109        0.000001
FIRE:   67 04:57:06     -281.899109        0.000001
FIRE:   68 04:57:06     -281.899109        0.000001
FIRE:   69 04:57:06     -281.899109        0.000001
FIRE:   70 04:57:06     -281.899109        0.000001
