idx,ratio,init_sgn,sgn,energy,volume,natom,a,b,c,alpha,beta,gamma,force_conv,steps,conv
pre,167,#N/A,-231.88848876953125,363.9215882981706,30,4.99959539,4.999595395631921,16.81153888,90.0,90.0,120.00000002890131,True,#N/A,#N/A
post_re,167,167,-231.89540100097656,365.72250198448717,30,4.993881163955481,4.99388116395548,16.933418562706816,90.0,90.0,119.99999999999999,True,0,True
