idx,ratio,init_sgn,sgn,energy,volume,natom,a,b,c,alpha,beta,gamma,force_conv,steps,conv
pre,167,#N/A,-281.9527893066406,363.9215882981706,30,4.99959539,4.999595395631921,16.81153888,90.0,90.0,120.00000002890131,True,#N/A,#N/A
post_re,167,167,-281.9898681640625,369.95818293044886,30,5.015900657707137,5.015900657707135,16.979470900959264,90.0,90.0,120.00000000000001,True,0,True
