      Step     Time          Energy          fmax
FIRE:    0 04:56:20     -277.456604        4.497028
FIRE:    1 04:56:20     -279.317322        0.293968
FIRE:    2 04:56:20     -278.089966        3.025164
FIRE:    3 04:56:20     -278.470123        2.556302
FIRE:    4 04:56:20     -278.997559        1.629988
FIRE:    5 04:56:20     -279.316010        0.308174
FIRE:    6 04:56:20     -279.164185        1.235046
FIRE:    7 04:56:21     -279.180939        1.168107
FIRE:    8 04:56:21     -279.210724        1.038757
FIRE:    9 04:56:21     -279.247406        0.855566
FIRE:   10 04:56:21     -279.283325        0.630230
FIRE:   11 04:56:21     -279.311157        0.376408
FIRE:   12 04:56:21     -279.325653        0.108540
FIRE:   13 04:56:21     -279.324066        0.159311
FIRE:   14 04:56:21     -279.324158        0.157360
FIRE:   15 04:56:21     -279.324280        0.153479
FIRE:   16 04:56:22     -279.324463        0.147720
FIRE:   17 04:56:22     -279.324707        0.140142
FIRE:   18 04:56:22     -279.325043        0.130839
FIRE:   19 04:56:22     -279.325317        0.119922
FIRE:   20 04:56:22     -279.325653        0.107524
FIRE:   21 04:56:22     -279.325989        0.092273
FIRE:   22 04:56:22     -279.326355        0.073809
FIRE:   23 04:56:22     -279.326660        0.051850
FIRE:   24 04:56:22     -279.326904        0.026273
FIRE:   25 04:56:23     -279.326965        0.002747
FIRE:   26 04:56:23     -279.326965        0.002724
FIRE:   27 04:56:23     -279.326965        0.002679
FIRE:   28 04:56:23     -279.326965        0.002615
FIRE:   29 04:56:23     -279.326965        0.002529
FIRE:   30 04:56:23     -279.326965        0.002418
FIRE:   31 04:56:23     -279.326965        0.002290
FIRE:   32 04:56:23     -279.326965        0.002150
FIRE:   33 04:56:23     -279.326965        0.001968
FIRE:   34 04:56:24     -279.326965        0.001744
FIRE:   35 04:56:24     -279.326965        0.001483
FIRE:   36 04:56:24     -279.326965        0.001157
FIRE:   37 04:56:24     -279.326965        0.000783
FIRE:   38 04:56:24     -279.326996        0.000344
FIRE:   39 04:56:24     -279.326935        0.000147
FIRE:   40 04:56:24     -279.326965        0.000143
FIRE:   41 04:56:24     -279.326935        0.000141
FIRE:   42 04:56:24     -279.326965        0.000141
FIRE:   43 04:56:24     -279.326965        0.000138
FIRE:   44 04:56:25     -279.326965        0.000124
FIRE:   45 04:56:25     -279.326935        0.000116
FIRE:   46 04:56:25     -279.326965        0.000109
FIRE:   47 04:56:25     -279.326965        0.000101
FIRE:   48 04:56:25     -279.326965        0.000089
FIRE:   49 04:56:25     -279.326965        0.000080
FIRE:   50 04:56:25     -279.326965        0.000057
FIRE:   51 04:56:25     -279.326965        0.000046
FIRE:   52 04:56:25     -279.326965        0.000023
FIRE:   53 04:56:26     -279.326965        0.000008
FIRE:   54 04:56:26     -279.326965        0.000007
FIRE:   55 04:56:26     -279.326965        0.000007
FIRE:   56 04:56:26     -279.326965        0.000007
FIRE:   57 04:56:26     -279.326965        0.000007
FIRE:   58 04:56:26     -279.326965        0.000007
FIRE:   59 04:56:26     -279.326965        0.000007
FIRE:   60 04:56:26     -279.326965        0.000001
