      Step     Time          Energy          fmax
FIRE:    0 05:24:31     -231.351807        1.268482
FIRE:    1 05:24:31     -231.557770        0.527305
FIRE:    2 05:24:32     -231.546371        0.619939
FIRE:    3 05:24:32     -231.562195        0.515462
FIRE:    4 05:24:32     -231.583679        0.327000
FIRE:    5 05:24:32     -231.597351        0.089640
FIRE:    6 05:24:32     -231.595032        0.156211
FIRE:    7 05:24:32     -231.595291        0.150098
FIRE:    8 05:24:32     -231.595779        0.138095
FIRE:    9 05:24:32     -231.596420        0.120660
FIRE:   10 05:24:32     -231.597122        0.098447
FIRE:   11 05:24:33     -231.597748        0.072310
FIRE:   12 05:24:33     -231.598236        0.043240
FIRE:   13 05:24:33     -231.598465        0.012368
FIRE:   14 05:24:33     -231.598419        0.022291
FIRE:   15 05:24:33     -231.598434        0.022019
FIRE:   16 05:24:33     -231.598450        0.021484
FIRE:   17 05:24:33     -231.598419        0.020694
FIRE:   18 05:24:33     -231.598450        0.019653
FIRE:   19 05:24:33     -231.598434        0.018372
FIRE:   20 05:24:33     -231.598465        0.016876
FIRE:   21 05:24:34     -231.598465        0.015174
FIRE:   22 05:24:34     -231.598480        0.013079
FIRE:   23 05:24:34     -231.598480        0.010545
FIRE:   24 05:24:34     -231.598511        0.007535
FIRE:   25 05:24:34     -231.598495        0.004033
FIRE:   26 05:24:34     -231.598511        0.000059
FIRE:   27 05:24:34     -231.598495        0.004317
FIRE:   28 05:24:34     -231.598480        0.004279
FIRE:   29 05:24:34     -231.598495        0.004195
FIRE:   30 05:24:35     -231.598511        0.004075
FIRE:   31 05:24:35     -231.598495        0.003918
FIRE:   32 05:24:35     -231.598495        0.003719
FIRE:   33 05:24:35     -231.598480        0.003493
FIRE:   34 05:24:35     -231.598495        0.003225
FIRE:   35 05:24:35     -231.598495        0.002900
FIRE:   36 05:24:35     -231.598480        0.002499
FIRE:   37 05:24:35     -231.598495        0.002013
FIRE:   38 05:24:35     -231.598495        0.001446
FIRE:   39 05:24:36     -231.598495        0.000782
FIRE:   40 05:24:36     -231.598495        0.000029
FIRE:   41 05:24:36     -231.598495        0.000794
FIRE:   42 05:24:36     -231.598495        0.000793
FIRE:   43 05:24:36     -231.598480        0.000776
FIRE:   44 05:24:36     -231.598495        0.000752
FIRE:   45 05:24:36     -231.598495        0.000726
FIRE:   46 05:24:36     -231.598495        0.000689
FIRE:   47 05:24:36     -231.598526        0.000652
FIRE:   48 05:24:37     -231.598495        0.000608
FIRE:   49 05:24:37     -231.598495        0.000546
FIRE:   50 05:24:37     -231.598495        0.000479
FIRE:   51 05:24:37     -231.598480        0.000392
FIRE:   52 05:24:37     -231.598511        0.000287
FIRE:   53 05:24:37     -231.598511        0.000174
FIRE:   54 05:24:37     -231.598495        0.000043
FIRE:   55 05:24:37     -231.598450        0.000112
FIRE:   56 05:24:37     -231.598465        0.000108
FIRE:   57 05:24:38     -231.598480        0.000107
FIRE:   58 05:24:38     -231.598480        0.000106
FIRE:   59 05:24:38     -231.598480        0.000098
FIRE:   60 05:24:38     -231.598480        0.000097
FIRE:   61 05:24:38     -231.598495        0.000090
FIRE:   62 05:24:38     -231.598495        0.000088
FIRE:   63 05:24:38     -231.598480        0.000079
FIRE:   64 05:24:38     -231.598480        0.000067
FIRE:   65 05:24:38     -231.598495        0.000057
FIRE:   66 05:24:38     -231.598480        0.000046
FIRE:   67 05:24:39     -231.598495        0.000028
FIRE:   68 05:24:39     -231.598526        0.000008
FIRE:   69 05:24:39     -231.598511        0.000009
FIRE:   70 05:24:39     -231.598511        0.000009
FIRE:   71 05:24:39     -231.598511        0.000009
FIRE:   72 05:24:39     -231.598511        0.000009
FIRE:   73 05:24:39     -231.598511        0.000009
FIRE:   74 05:24:39     -231.598511        0.000009
FIRE:   75 05:24:39     -231.598511        0.000009
FIRE:   76 05:24:40     -231.598511        0.000009
FIRE:   77 05:24:40     -231.598511        0.000009
FIRE:   78 05:24:40     -231.598511        0.000009
FIRE:   79 05:24:40     -231.598511        0.000009
FIRE:   80 05:24:40     -231.598511        0.000007
FIRE:   81 05:24:40     -231.598511        0.000000
