      Step     Time          Energy          fmax
FIRE:    0 04:57:30     -280.717194        1.932208
FIRE:    1 04:57:30     -281.197601        0.807110
FIRE:    2 04:57:30     -281.152679        1.043087
FIRE:    3 04:57:30     -281.197144        0.852596
FIRE:    4 04:57:31     -281.255402        0.514587
FIRE:    5 04:57:31     -281.288574        0.099514
FIRE:    6 04:57:31     -281.276184        0.316097
FIRE:    7 04:57:31     -281.277283        0.303257
FIRE:    8 04:57:31     -281.279327        0.278060
FIRE:    9 04:57:31     -281.281921        0.241443
FIRE:   10 04:57:31     -281.284729        0.194783
FIRE:   11 04:57:31     -281.287262        0.139871
FIRE:   12 04:57:31     -281.289062        0.078873
FIRE:   13 04:57:32     -281.289856        0.014218
FIRE:   14 04:57:32     -281.289459        0.058080
FIRE:   15 04:57:32     -281.289429        0.057340
FIRE:   16 04:57:32     -281.289490        0.055878
FIRE:   17 04:57:32     -281.289520        0.053698
FIRE:   18 04:57:32     -281.289551        0.050837
FIRE:   19 04:57:32     -281.289612        0.047330
FIRE:   20 04:57:32     -281.289642        0.043220
FIRE:   21 04:57:32     -281.289673        0.038568
FIRE:   22 04:57:33     -281.289734        0.032857
FIRE:   23 04:57:33     -281.289795        0.025972
FIRE:   24 04:57:33     -281.289856        0.017812
FIRE:   25 04:57:33     -281.289856        0.008367
FIRE:   26 04:57:33     -281.289917        0.002285
FIRE:   27 04:57:33     -281.289917        0.002267
FIRE:   28 04:57:33     -281.289886        0.002229
FIRE:   29 04:57:33     -281.289917        0.002176
FIRE:   30 04:57:33     -281.289917        0.002101
FIRE:   31 04:57:34     -281.289917        0.002011
FIRE:   32 04:57:34     -281.289917        0.001900
FIRE:   33 04:57:34     -281.289886        0.001780
FIRE:   34 04:57:34     -281.289917        0.001624
FIRE:   35 04:57:34     -281.289917        0.001438
FIRE:   36 04:57:34     -281.289917        0.001212
FIRE:   37 04:57:34     -281.289886        0.000942
FIRE:   38 04:57:34     -281.289886        0.000622
FIRE:   39 04:57:34     -281.289917        0.000261
FIRE:   40 04:57:35     -281.289917        0.000153
FIRE:   41 04:57:35     -281.289886        0.000151
FIRE:   42 04:57:35     -281.289886        0.000152
FIRE:   43 04:57:35     -281.289886        0.000144
FIRE:   44 04:57:35     -281.289917        0.000142
FIRE:   45 04:57:35     -281.289886        0.000134
FIRE:   46 04:57:35     -281.289886        0.000125
FIRE:   47 04:57:35     -281.289886        0.000125
FIRE:   48 04:57:35     -281.289886        0.000113
FIRE:   49 04:57:35     -281.289917        0.000098
FIRE:   50 04:57:36     -281.289886        0.000088
FIRE:   51 04:57:36     -281.289917        0.000072
FIRE:   52 04:57:36     -281.289886        0.000052
FIRE:   53 04:57:36     -281.289886        0.000024
FIRE:   54 04:57:36     -281.289917        0.000001
FIRE:   55 04:57:36     -281.289917        0.000001
FIRE:   56 04:57:36     -281.289917        0.000001
FIRE:   57 04:57:36     -281.289917        0.000001
FIRE:   58 04:57:36     -281.289886        0.000002
FIRE:   59 04:57:37     -281.289917        0.000001
FIRE:   60 04:57:37     -281.289917        0.000002
FIRE:   61 04:57:37     -281.289917        0.000001
FIRE:   62 04:57:37     -281.289917        0.000002
FIRE:   63 04:57:37     -281.289917        0.000001
FIRE:   64 04:57:37     -281.289917        0.000002
FIRE:   65 04:57:37     -281.289917        0.000001
FIRE:   66 04:57:37     -281.289917        0.000001
FIRE:   67 04:57:38     -281.289917        0.000001
FIRE:   68 04:57:38     -281.289917        0.000002
FIRE:   69 04:57:38     -281.289917        0.000001
FIRE:   70 04:57:38     -281.289917        0.000001
FIRE:   71 04:57:38     -281.289917        0.000001
FIRE:   72 04:57:38     -281.289917        0.000001
FIRE:   73 04:57:38     -281.289917        0.000005
FIRE:   74 04:57:38     -281.289917        0.000001
FIRE:   75 04:57:38     -281.289917        0.000001
FIRE:   76 04:57:39     -281.289917        0.000005
FIRE:   77 04:57:39     -281.289917        0.000006
FIRE:   78 04:57:39     -281.289917        0.000002
FIRE:   79 04:57:39     -281.289917        0.000001
FIRE:   80 04:57:39     -281.289917        0.000001
FIRE:   81 04:57:39     -281.289917        0.000002
FIRE:   82 04:57:39     -281.289917        0.000001
FIRE:   83 04:57:39     -281.289917        0.000001
FIRE:   84 04:57:39     -281.289917        0.000001
FIRE:   85 04:57:40     -281.289917        0.000001
FIRE:   86 04:57:40     -281.289917        0.000006
FIRE:   87 04:57:40     -281.289917        0.000006
FIRE:   88 04:57:40     -281.289917        0.000006
FIRE:   89 04:57:40     -281.289917        0.000002
FIRE:   90 04:57:40     -281.289917        0.000006
FIRE:   91 04:57:40     -281.289917        0.000002
FIRE:   92 04:57:40     -281.289917        0.000001
FIRE:   93 04:57:40     -281.289917        0.000001
FIRE:   94 04:57:41     -281.289917        0.000001
