      Step     Time          Energy          fmax
FIRE:    0 05:23:23     -227.639008        4.377414
FIRE:    1 05:23:23     -229.457367        0.419141
FIRE:    2 05:23:23     -228.391998        2.780721
FIRE:    3 05:23:23     -228.714020        2.363008
FIRE:    4 05:23:23     -229.167343        1.543516
FIRE:    5 05:23:23     -229.459991        0.382436
FIRE:    6 05:23:26     -229.368423        0.984655
FIRE:    7 05:23:26     -229.379044        0.934304
FIRE:    8 05:23:26     -229.398148        0.836780
FIRE:    9 05:23:26     -229.421936        0.698100
FIRE:   10 05:23:26     -229.445724        0.526534
FIRE:   11 05:23:26     -229.464935        0.331859
FIRE:   12 05:23:26     -229.475983        0.124524
FIRE:   13 05:23:26     -229.476944        0.085031
FIRE:   14 05:23:27     -229.476990        0.084030
FIRE:   15 05:23:27     -229.477020        0.082055
FIRE:   16 05:23:27     -229.477081        0.079111
FIRE:   17 05:23:27     -229.477142        0.075245
FIRE:   18 05:23:27     -229.477219        0.070498
FIRE:   19 05:23:27     -229.477325        0.064920
FIRE:   20 05:23:27     -229.477417        0.058577
FIRE:   21 05:23:27     -229.477539        0.050763
FIRE:   22 05:23:27     -229.477615        0.041287
FIRE:   23 05:23:28     -229.477707        0.030000
FIRE:   24 05:23:28     -229.477783        0.016814
FIRE:   25 05:23:28     -229.477814        0.001777
FIRE:   26 05:23:28     -229.477798        0.014853
FIRE:   27 05:23:28     -229.477798        0.014716
FIRE:   28 05:23:28     -229.477783        0.014443
FIRE:   29 05:23:28     -229.477798        0.014032
FIRE:   30 05:23:28     -229.477814        0.013500
FIRE:   31 05:23:28     -229.477798        0.012835
FIRE:   32 05:23:28     -229.477783        0.012053
FIRE:   33 05:23:29     -229.477814        0.011161
FIRE:   34 05:23:29     -229.477814        0.010052
FIRE:   35 05:23:29     -229.477829        0.008701
FIRE:   36 05:23:29     -229.477814        0.007064
FIRE:   37 05:23:29     -229.477829        0.005133
FIRE:   38 05:23:29     -229.477829        0.002881
FIRE:   39 05:23:29     -229.477829        0.000326
FIRE:   40 05:23:29     -229.477814        0.002500
FIRE:   41 05:23:29     -229.477814        0.002479
FIRE:   42 05:23:30     -229.477814        0.002438
FIRE:   43 05:23:30     -229.477814        0.002375
FIRE:   44 05:23:30     -229.477844        0.002282
FIRE:   45 05:23:30     -229.477844        0.002178
FIRE:   46 05:23:30     -229.477798        0.002055
FIRE:   47 05:23:30     -229.477798        0.001912
FIRE:   48 05:23:30     -229.477844        0.001733
FIRE:   49 05:23:30     -229.477814        0.001517
FIRE:   50 05:23:30     -229.477844        0.001256
FIRE:   51 05:23:31     -229.477814        0.000940
FIRE:   52 05:23:31     -229.477829        0.000571
FIRE:   53 05:23:31     -229.477798        0.000157
FIRE:   54 05:23:31     -229.477829        0.000312
FIRE:   55 05:23:31     -229.477829        0.000303
FIRE:   56 05:23:31     -229.477829        0.000301
FIRE:   57 05:23:31     -229.477829        0.000291
FIRE:   58 05:23:31     -229.477829        0.000283
FIRE:   59 05:23:31     -229.477829        0.000275
FIRE:   60 05:23:32     -229.477829        0.000257
FIRE:   61 05:23:32     -229.477829        0.000239
FIRE:   62 05:23:32     -229.477829        0.000221
FIRE:   63 05:23:32     -229.477814        0.000195
FIRE:   64 05:23:32     -229.477829        0.000159
FIRE:   65 05:23:32     -229.477814        0.000128
FIRE:   66 05:23:32     -229.477829        0.000083
FIRE:   67 05:23:32     -229.477844        0.000035
FIRE:   68 05:23:32     -229.477844        0.000027
FIRE:   69 05:23:32     -229.477844        0.000027
FIRE:   70 05:23:33     -229.477844        0.000023
FIRE:   71 05:23:33     -229.477829        0.000019
FIRE:   72 05:23:33     -229.477829        0.000019
FIRE:   73 05:23:33     -229.477829        0.000019
FIRE:   74 05:23:33     -229.477829        0.000018
FIRE:   75 05:23:33     -229.477829        0.000017
FIRE:   76 05:23:33     -229.477829        0.000017
FIRE:   77 05:23:33     -229.477829        0.000017
FIRE:   78 05:23:33     -229.477844        0.000017
FIRE:   79 05:23:34     -229.477829        0.000009
FIRE:   80 05:23:34     -229.477829        0.000007
FIRE:   81 05:23:34     -229.477829        0.000006
FIRE:   82 05:23:34     -229.477814        0.000003
FIRE:   83 05:23:34     -229.477829        0.000003
FIRE:   84 05:23:34     -229.477814        0.000003
FIRE:   85 05:23:34     -229.477814        0.000003
FIRE:   86 05:23:34     -229.477814        0.000003
FIRE:   87 05:23:34     -229.477814        0.000003
FIRE:   88 05:23:35     -229.477814        0.000004
FIRE:   89 05:23:35     -229.477829        0.000003
FIRE:   90 05:23:35     -229.477814        0.000003
FIRE:   91 05:23:35     -229.477829        0.000003
FIRE:   92 05:23:35     -229.477829        0.000003
FIRE:   93 05:23:35     -229.477829        0.000001
