temperature,cte
364.000000000000000,1.661067102e-05
366.000000000000000,1.6657512447e-05
368.000000000000000,1.6704462921e-05
370.000000000000000,1.6750364487e-05
372.000000000000000,1.6796263134e-05
374.000000000000000,1.6841558066e-05
376.000000000000000,1.6886998213e-05
378.000000000000000,1.6932002757e-05
380.000000000000000,1.697654698e-05
382.000000000000000,1.7021340933e-05
384.000000000000000,1.7065373495e-05
386.000000000000000,1.7109163076e-05
388.000000000000000,1.715229877e-05
390.000000000000000,1.7195584162e-05
392.000000000000000,1.7238533449e-05
394.000000000000000,1.728145038e-05
396.000000000000000,1.7324164622e-05
398.000000000000000,1.7365960039e-05
400.000000000000000,1.7408196213e-05
402.000000000000000,1.7449958499e-05
404.000000000000000,1.7490853628e-05
406.000000000000000,1.7532165875e-05
408.000000000000000,1.7573668466e-05
410.000000000000000,1.7614393388e-05
412.000000000000000,1.7654788508e-05
414.000000000000000,1.769461573e-05
416.000000000000000,1.7734647978e-05
418.000000000000000,1.777505031e-05
420.000000000000000,1.7814763845e-05
422.000000000000000,1.785401307e-05
424.000000000000000,1.7893370561e-05
426.000000000000000,1.7932395265e-05
428.000000000000000,1.7970819219e-05
430.000000000000000,1.8009999774e-05
432.000000000000000,1.8048142026e-05
434.000000000000000,1.8086029403e-05
436.000000000000000,1.8124643808e-05
438.000000000000000,1.816259252e-05
440.000000000000000,1.8199777746e-05
442.000000000000000,1.8237180884e-05
444.000000000000000,1.8274830745e-05
446.000000000000000,1.8312147145e-05
448.000000000000000,1.8349030751e-05
450.000000000000000,1.8385758999e-05
452.000000000000000,1.8422600627e-05
454.000000000000000,1.845902109e-05
456.000000000000000,1.8495107782e-05
458.000000000000000,1.8531077055e-05
460.000000000000000,1.8567652109e-05
462.000000000000000,1.8603287911e-05
464.000000000000000,1.8638774305e-05
466.000000000000000,1.867469723e-05
468.000000000000000,1.8709900888e-05
470.000000000000000,1.8745026973e-05
472.000000000000000,1.878046071e-05
474.000000000000000,1.8815086138e-05
476.000000000000000,1.8849872016e-05
478.000000000000000,1.8884943271e-05
480.000000000000000,1.8919269129e-05
482.000000000000000,1.8953755645e-05
484.000000000000000,1.8988003469e-05
486.000000000000000,1.9022133425e-05
488.000000000000000,1.9056274737e-05
490.000000000000000,1.9090279456e-05
492.000000000000000,1.9123753438e-05
494.000000000000000,1.9157664803e-05
496.000000000000000,1.919084494e-05
498.000000000000000,1.922410089e-05
500.000000000000000,1.9258030854e-05
502.000000000000000,1.9291172827e-05
504.000000000000000,1.9324211864e-05
506.000000000000000,1.9356918539e-05
508.000000000000000,1.9389668526e-05
510.000000000000000,1.9422457945e-05
512.000000000000000,1.9455164533e-05
514.000000000000000,1.9487445637e-05
516.000000000000000,1.9520118394e-05
518.000000000000000,1.95526387e-05
520.000000000000000,1.9584783762e-05
522.000000000000000,1.9616969516e-05
524.000000000000000,1.9648350536e-05
526.000000000000000,1.9680251151e-05
528.000000000000000,1.9712590291e-05
530.000000000000000,1.974413852e-05
532.000000000000000,1.9775735862e-05
534.000000000000000,1.9807202798e-05
536.000000000000000,1.9839275514e-05
538.000000000000000,1.9869917759e-05
540.000000000000000,1.9900839997e-05
542.000000000000000,1.9933075357e-05
544.000000000000000,1.9963324827e-05
546.000000000000000,1.9993571798e-05
548.000000000000000,2.0025540077e-05
550.000000000000000,2.0057118852e-05
552.000000000000000,2.0087166421e-05
554.000000000000000,2.011778165e-05
556.000000000000000,2.0148389806e-05
558.000000000000000,2.0178577344e-05
560.000000000000000,2.0208848725e-05
562.000000000000000,2.023995808e-05
564.000000000000000,2.0270257484e-05
566.000000000000000,2.0300092481e-05
568.000000000000000,2.033025447e-05
570.000000000000000,2.0359846404e-05
572.000000000000000,2.0390307182e-05
574.000000000000000,2.0420245124e-05
576.000000000000000,2.0450387013e-05
578.000000000000000,2.0480320954e-05
580.000000000000000,2.0509831636e-05
582.000000000000000,2.0538689715e-05
584.000000000000000,2.0567909324e-05
586.000000000000000,2.0598765066e-05
588.000000000000000,2.0627807796e-05
590.000000000000000,2.0657264249e-05
592.000000000000000,2.0686617267e-05
594.000000000000000,2.071575683e-05
596.000000000000000,2.0745832411e-05
598.000000000000000,2.0774108422e-05
600.000000000000000,2.0803240162e-05
602.000000000000000,2.0832038615e-05
