      Step     Time          Energy          fmax
FIRE:    0 05:25:04     -228.719467        2.873741
FIRE:    1 05:25:04     -229.856812        1.476990
FIRE:    2 05:25:05     -230.016296        1.190104
FIRE:    3 05:25:05     -230.074463        0.983198
FIRE:    4 05:25:05     -230.152542        0.615850
FIRE:    5 05:25:05     -230.201233        0.163136
FIRE:    6 05:25:05     -230.192230        0.294841
FIRE:    7 05:25:05     -230.193207        0.283658
FIRE:    8 05:25:05     -230.194992        0.261682
FIRE:    9 05:25:05     -230.197281        0.229677
FIRE:   10 05:25:05     -230.199814        0.188780
FIRE:   11 05:25:06     -230.202148        0.140442
FIRE:   12 05:25:06     -230.203918        0.086435
FIRE:   13 05:25:06     -230.204910        0.028771
FIRE:   14 05:25:06     -230.204849        0.036405
FIRE:   15 05:25:06     -230.204865        0.035977
FIRE:   16 05:25:06     -230.204849        0.035121
FIRE:   17 05:25:06     -230.204865        0.033845
FIRE:   18 05:25:06     -230.204849        0.032170
FIRE:   19 05:25:06     -230.204895        0.030114
FIRE:   20 05:25:07     -230.204910        0.027702
FIRE:   21 05:25:07     -230.204926        0.024961
FIRE:   22 05:25:07     -230.204956        0.021594
FIRE:   23 05:25:07     -230.204987        0.017512
FIRE:   24 05:25:07     -230.204987        0.012659
FIRE:   25 05:25:07     -230.205017        0.007002
FIRE:   26 05:25:07     -230.205032        0.000570
FIRE:   27 05:25:07     -230.205032        0.006523
FIRE:   28 05:25:07     -230.205017        0.006458
FIRE:   29 05:25:07     -230.205002        0.006340
FIRE:   30 05:25:08     -230.205017        0.006159
FIRE:   31 05:25:08     -230.205002        0.005919
FIRE:   32 05:25:08     -230.205017        0.005634
FIRE:   33 05:25:08     -230.205017        0.005290
FIRE:   34 05:25:08     -230.205017        0.004899
FIRE:   35 05:25:08     -230.205017        0.004408
FIRE:   36 05:25:08     -230.204987        0.003816
FIRE:   37 05:25:08     -230.205032        0.003098
FIRE:   38 05:25:08     -230.205017        0.002249
FIRE:   39 05:25:09     -230.205002        0.001262
FIRE:   40 05:25:09     -230.205017        0.000134
FIRE:   41 05:25:09     -230.205017        0.001107
FIRE:   42 05:25:09     -230.205048        0.001095
FIRE:   43 05:25:09     -230.205048        0.001079
FIRE:   44 05:25:09     -230.205048        0.001046
FIRE:   45 05:25:09     -230.205063        0.001011
FIRE:   46 05:25:09     -230.205078        0.000965
FIRE:   47 05:25:09     -230.205048        0.000909
FIRE:   48 05:25:10     -230.205017        0.000844
FIRE:   49 05:25:10     -230.205017        0.000769
FIRE:   50 05:25:10     -230.205032        0.000668
FIRE:   51 05:25:10     -230.205017        0.000551
FIRE:   52 05:25:10     -230.205032        0.000416
FIRE:   53 05:25:10     -230.205032        0.000253
FIRE:   54 05:25:10     -230.205048        0.000064
FIRE:   55 05:25:10     -230.205017        0.000143
FIRE:   56 05:25:10     -230.205017        0.000136
FIRE:   57 05:25:11     -230.205017        0.000133
FIRE:   58 05:25:11     -230.205017        0.000134
FIRE:   59 05:25:11     -230.205017        0.000126
FIRE:   60 05:25:11     -230.205017        0.000123
FIRE:   61 05:25:11     -230.205017        0.000119
FIRE:   62 05:25:11     -230.205048        0.000106
FIRE:   63 05:25:11     -230.205017        0.000099
FIRE:   64 05:25:11     -230.205017        0.000084
FIRE:   65 05:25:11     -230.205017        0.000075
FIRE:   66 05:25:12     -230.205017        0.000059
FIRE:   67 05:25:12     -230.205048        0.000040
FIRE:   68 05:25:12     -230.205032        0.000016
FIRE:   69 05:25:12     -230.205063        0.000013
FIRE:   70 05:25:12     -230.205063        0.000013
FIRE:   71 05:25:12     -230.205063        0.000013
FIRE:   72 05:25:12     -230.205063        0.000013
FIRE:   73 05:25:12     -230.205032        0.000008
FIRE:   74 05:25:12     -230.205032        0.000008
FIRE:   75 05:25:13     -230.205032        0.000006
FIRE:   76 05:25:13     -230.205048        0.000006
FIRE:   77 05:25:13     -230.205032        0.000006
FIRE:   78 05:25:13     -230.205048        0.000006
FIRE:   79 05:25:13     -230.205048        0.000004
FIRE:   80 05:25:13     -230.205048        0.000004
FIRE:   81 05:25:13     -230.205048        0.000004
FIRE:   82 05:25:13     -230.205048        0.000000
