      Step     Time          Energy          fmax
FIRE:    0 05:24:40     -230.698669        1.850722
FIRE:    1 05:24:40     -231.147034        0.823732
FIRE:    2 05:24:41     -231.147369        0.869596
FIRE:    3 05:24:41     -231.178497        0.720679
FIRE:    4 05:24:41     -231.220490        0.454088
FIRE:    5 05:24:41     -231.246887        0.121662
FIRE:    6 05:24:41     -231.242035        0.218921
FIRE:    7 05:24:41     -231.242569        0.210454
FIRE:    8 05:24:41     -231.243561        0.193831
FIRE:    9 05:24:41     -231.244843        0.169651
FIRE:   10 05:24:41     -231.246201        0.138804
FIRE:   11 05:24:42     -231.247498        0.102437
FIRE:   12 05:24:42     -231.248444        0.061927
FIRE:   13 05:24:42     -231.248917        0.018801
FIRE:   14 05:24:42     -231.248856        0.029744
FIRE:   15 05:24:42     -231.248886        0.029386
FIRE:   16 05:24:42     -231.248856        0.028678
FIRE:   17 05:24:42     -231.248856        0.027628
FIRE:   18 05:24:42     -231.248871        0.026245
FIRE:   19 05:24:42     -231.248886        0.024548
FIRE:   20 05:24:43     -231.248901        0.022555
FIRE:   21 05:24:43     -231.248932        0.020295
FIRE:   22 05:24:43     -231.248932        0.017519
FIRE:   23 05:24:43     -231.248947        0.014154
FIRE:   24 05:24:43     -231.248962        0.010156
FIRE:   25 05:24:43     -231.248962        0.005494
FIRE:   26 05:24:43     -231.248993        0.000207
FIRE:   27 05:24:43     -231.248978        0.005619
FIRE:   28 05:24:43     -231.248978        0.005567
FIRE:   29 05:24:43     -231.248978        0.005459
FIRE:   30 05:24:44     -231.248993        0.005306
FIRE:   31 05:24:44     -231.249008        0.005098
FIRE:   32 05:24:44     -231.248978        0.004848
FIRE:   33 05:24:44     -231.248993        0.004549
FIRE:   34 05:24:44     -231.248962        0.004203
FIRE:   35 05:24:44     -231.248962        0.003785
FIRE:   36 05:24:44     -231.248993        0.003267
FIRE:   37 05:24:44     -231.248962        0.002638
FIRE:   38 05:24:44     -231.248993        0.001906
FIRE:   39 05:24:45     -231.248978        0.001046
FIRE:   40 05:24:45     -231.248947        0.000065
FIRE:   41 05:24:45     -231.248978        0.001010
FIRE:   42 05:24:45     -231.248978        0.001000
FIRE:   43 05:24:45     -231.248978        0.000983
FIRE:   44 05:24:45     -231.248993        0.000956
FIRE:   45 05:24:45     -231.248993        0.000920
FIRE:   46 05:24:45     -231.248962        0.000876
FIRE:   47 05:24:45     -231.248962        0.000826
FIRE:   48 05:24:46     -231.248962        0.000764
FIRE:   49 05:24:46     -231.248962        0.000694
FIRE:   50 05:24:46     -231.248978        0.000604
FIRE:   51 05:24:46     -231.248962        0.000500
FIRE:   52 05:24:46     -231.248962        0.000371
FIRE:   53 05:24:46     -231.248947        0.000222
FIRE:   54 05:24:46     -231.248962        0.000053
FIRE:   55 05:24:46     -231.248962        0.000133
FIRE:   56 05:24:46     -231.248947        0.000133
FIRE:   57 05:24:47     -231.248947        0.000134
FIRE:   58 05:24:47     -231.248947        0.000126
FIRE:   59 05:24:47     -231.248947        0.000124
FIRE:   60 05:24:47     -231.248947        0.000119
FIRE:   61 05:24:47     -231.248947        0.000116
FIRE:   62 05:24:47     -231.248947        0.000105
FIRE:   63 05:24:47     -231.248947        0.000095
FIRE:   64 05:24:47     -231.248962        0.000088
FIRE:   65 05:24:47     -231.248978        0.000071
FIRE:   66 05:24:48     -231.248962        0.000051
FIRE:   67 05:24:48     -231.248962        0.000036
FIRE:   68 05:24:48     -231.248962        0.000013
FIRE:   69 05:24:48     -231.248962        0.000014
FIRE:   70 05:24:48     -231.248962        0.000014
FIRE:   71 05:24:48     -231.248962        0.000014
FIRE:   72 05:24:48     -231.248962        0.000010
FIRE:   73 05:24:48     -231.248962        0.000008
FIRE:   74 05:24:48     -231.248962        0.000008
FIRE:   75 05:24:48     -231.248962        0.000007
FIRE:   76 05:24:49     -231.248962        0.000007
FIRE:   77 05:24:49     -231.248962        0.000008
FIRE:   78 05:24:49     -231.248962        0.000007
FIRE:   79 05:24:49     -231.248962        0.000007
FIRE:   80 05:24:49     -231.248962        0.000008
FIRE:   81 05:24:49     -231.248962        0.000006
FIRE:   82 05:24:49     -231.248962        0.000001
