      Step     Time          Energy          fmax
FIRE:    0 04:57:41     -279.791443        2.472150
FIRE:    1 04:57:41     -280.601440        1.129824
FIRE:    2 04:57:41     -280.589172        1.259158
FIRE:    3 04:57:41     -280.653961        1.027720
FIRE:    4 04:57:41     -280.738556        0.619182
FIRE:    5 04:57:41     -280.786713        0.121192
FIRE:    6 04:57:41     -280.769257        0.373588
FIRE:    7 04:57:42     -280.770782        0.358679
FIRE:    8 04:57:42     -280.773621        0.329386
FIRE:    9 04:57:42     -280.777283        0.286762
FIRE:   10 04:57:42     -280.781250        0.232368
FIRE:   11 04:57:42     -280.784790        0.168232
FIRE:   12 04:57:42     -280.787415        0.096796
FIRE:   13 04:57:42     -280.788635        0.020868
FIRE:   14 04:57:42     -280.788147        0.064353
FIRE:   15 04:57:42     -280.788177        0.063549
FIRE:   16 04:57:43     -280.788177        0.061933
FIRE:   17 04:57:43     -280.788208        0.059541
FIRE:   18 04:57:43     -280.788239        0.056408
FIRE:   19 04:57:43     -280.788330        0.052561
FIRE:   20 04:57:43     -280.788391        0.048055
FIRE:   21 04:57:43     -280.788452        0.042941
FIRE:   22 04:57:43     -280.788513        0.036676
FIRE:   23 04:57:43     -280.788574        0.029112
FIRE:   24 04:57:43     -280.788635        0.020149
FIRE:   25 04:57:44     -280.788696        0.009756
FIRE:   26 04:57:44     -280.788696        0.001977
FIRE:   27 04:57:44     -280.788696        0.001959
FIRE:   28 04:57:44     -280.788696        0.001930
FIRE:   29 04:57:44     -280.788696        0.001885
FIRE:   30 04:57:44     -280.788696        0.001823
FIRE:   31 04:57:44     -280.788696        0.001739
FIRE:   32 04:57:44     -280.788696        0.001650
FIRE:   33 04:57:44     -280.788696        0.001537
FIRE:   34 04:57:45     -280.788696        0.001412
FIRE:   35 04:57:45     -280.788696        0.001249
FIRE:   36 04:57:45     -280.788696        0.001058
FIRE:   37 04:57:45     -280.788696        0.000824
FIRE:   38 04:57:45     -280.788696        0.000555
FIRE:   39 04:57:45     -280.788696        0.000236
FIRE:   40 04:57:45     -280.788696        0.000117
FIRE:   41 04:57:45     -280.788696        0.000118
FIRE:   42 04:57:45     -280.788696        0.000114
FIRE:   43 04:57:46     -280.788696        0.000110
FIRE:   44 04:57:46     -280.788696        0.000110
FIRE:   45 04:57:46     -280.788696        0.000102
FIRE:   46 04:57:46     -280.788696        0.000102
FIRE:   47 04:57:46     -280.788696        0.000092
FIRE:   48 04:57:46     -280.788696        0.000083
FIRE:   49 04:57:46     -280.788696        0.000077
FIRE:   50 04:57:46     -280.788666        0.000063
FIRE:   51 04:57:46     -280.788666        0.000056
FIRE:   52 04:57:47     -280.788696        0.000039
FIRE:   53 04:57:47     -280.788696        0.000018
FIRE:   54 04:57:47     -280.788696        0.000001
