      Step     Time          Energy          fmax
FIRE:    0 05:12:24     -281.931641        0.703023
FIRE:    1 05:12:24     -281.989197        0.210364
FIRE:    2 05:12:24     -281.973511        0.395252
FIRE:    3 05:12:25     -281.979950        0.331364
FIRE:    4 05:12:25     -281.988892        0.212942
FIRE:    5 05:12:25     -281.994629        0.057866
FIRE:    6 05:12:25     -281.993469        0.109334
FIRE:    7 05:12:25     -281.993591        0.104717
FIRE:    8 05:12:25     -281.993835        0.095681
FIRE:    9 05:12:25     -281.994141        0.082615
FIRE:   10 05:12:25     -281.994476        0.066096
FIRE:   11 05:12:25     -281.994751        0.046826
FIRE:   12 05:12:26     -281.994965        0.025631
FIRE:   13 05:12:26     -281.995056        0.003407
FIRE:   14 05:12:26     -281.994995        0.021159
FIRE:   15 05:12:26     -281.994995        0.020889
FIRE:   16 05:12:26     -281.994995        0.020361
FIRE:   17 05:12:26     -281.994995        0.019572
FIRE:   18 05:12:26     -281.994995        0.018539
FIRE:   19 05:12:26     -281.994995        0.017272
FIRE:   20 05:12:26     -281.995056        0.015779
FIRE:   21 05:12:27     -281.995056        0.014092
FIRE:   22 05:12:27     -281.995026        0.012024
FIRE:   23 05:12:27     -281.995056        0.009522
FIRE:   24 05:12:27     -281.995056        0.006557
FIRE:   25 05:12:27     -281.995056        0.003119
FIRE:   26 05:12:27     -281.995056        0.000767
FIRE:   27 05:12:27     -281.995056        0.000765
FIRE:   28 05:12:27     -281.995056        0.000749
FIRE:   29 05:12:27     -281.995056        0.000729
FIRE:   30 05:12:28     -281.995056        0.000711
FIRE:   31 05:12:28     -281.995056        0.000675
FIRE:   32 05:12:28     -281.995087        0.000637
FIRE:   33 05:12:28     -281.995056        0.000605
FIRE:   34 05:12:28     -281.995056        0.000548
FIRE:   35 05:12:28     -281.995056        0.000482
FIRE:   36 05:12:28     -281.995056        0.000406
FIRE:   37 05:12:28     -281.995056        0.000315
FIRE:   38 05:12:29     -281.995056        0.000214
FIRE:   39 05:12:29     -281.995056        0.000086
FIRE:   40 05:12:29     -281.995056        0.000050
FIRE:   41 05:12:29     -281.995056        0.000050
FIRE:   42 05:12:29     -281.995056        0.000050
FIRE:   43 05:12:29     -281.995056        0.000051
FIRE:   44 05:12:29     -281.995056        0.000043
FIRE:   45 05:12:29     -281.995056        0.000042
FIRE:   46 05:12:29     -281.995056        0.000040
FIRE:   47 05:12:30     -281.995056        0.000040
FIRE:   48 05:12:30     -281.995056        0.000034
FIRE:   49 05:12:30     -281.995056        0.000031
FIRE:   50 05:12:30     -281.995056        0.000024
FIRE:   51 05:12:30     -281.995056        0.000024
FIRE:   52 05:12:30     -281.995056        0.000017
FIRE:   53 05:12:30     -281.995056        0.000008
FIRE:   54 05:12:30     -281.995056        0.000001
