idx,ratio,init_sgn,sgn,energy,volume,natom,a,b,c,alpha,beta,gamma,force_conv,steps,conv
pre,167,#N/A,-282.0375671386719,363.9215882981706,30,4.99959539,4.999595395631921,16.81153888,90.0,90.0,120.00000002890131,True,#N/A,#N/A
post_re,167,167,-282.0814514160156,370.9756151878201,30,5.016094216342263,5.016094216342274,17.024852644971777,90.0,90.0,119.99999999999991,True,1843,True
