      Step     Time          Energy          fmax
FIRE:    0 05:11:58     -279.369385        3.375762
FIRE:    1 05:11:58     -280.485840        0.420313
FIRE:    2 05:11:59     -279.846252        2.200332
FIRE:    3 05:11:59     -280.046936        1.852538
FIRE:    4 05:11:59     -280.324646        1.186494
FIRE:    5 05:11:59     -280.497711        0.270508
FIRE:    6 05:11:59     -280.436951        0.776912
FIRE:    7 05:11:59     -280.443604        0.738264
FIRE:    8 05:11:59     -280.455505        0.663270
FIRE:    9 05:11:59     -280.470490        0.556346
FIRE:   10 05:11:59     -280.485535        0.423561
FIRE:   11 05:12:00     -280.497864        0.272162
FIRE:   12 05:12:00     -280.505249        0.110012
FIRE:   13 05:12:00     -280.506348        0.054931
FIRE:   14 05:12:00     -280.506348        0.054297
FIRE:   15 05:12:00     -280.506378        0.053034
FIRE:   16 05:12:00     -280.506409        0.051155
FIRE:   17 05:12:00     -280.506439        0.048688
FIRE:   18 05:12:00     -280.506470        0.045653
FIRE:   19 05:12:01     -280.506500        0.042091
FIRE:   20 05:12:01     -280.506531        0.038048
FIRE:   21 05:12:01     -280.506561        0.033055
FIRE:   22 05:12:01     -280.506592        0.026999
FIRE:   23 05:12:01     -280.506653        0.019778
FIRE:   24 05:12:01     -280.506683        0.011344
FIRE:   25 05:12:01     -280.506714        0.001720
FIRE:   26 05:12:01     -280.506683        0.008947
FIRE:   27 05:12:01     -280.506714        0.008864
FIRE:   28 05:12:02     -280.506714        0.008698
FIRE:   29 05:12:02     -280.506714        0.008459
FIRE:   30 05:12:02     -280.506714        0.008139
FIRE:   31 05:12:02     -280.506714        0.007749
FIRE:   32 05:12:02     -280.506683        0.007289
FIRE:   33 05:12:02     -280.506714        0.006755
FIRE:   34 05:12:02     -280.506714        0.006096
FIRE:   35 05:12:02     -280.506714        0.005292
FIRE:   36 05:12:02     -280.506683        0.004320
FIRE:   37 05:12:03     -280.506714        0.003171
FIRE:   38 05:12:03     -280.506714        0.001823
FIRE:   39 05:12:03     -280.506714        0.000294
FIRE:   40 05:12:03     -280.506714        0.001392
FIRE:   41 05:12:03     -280.506714        0.001383
FIRE:   42 05:12:03     -280.506714        0.001361
FIRE:   43 05:12:03     -280.506714        0.001321
FIRE:   44 05:12:03     -280.506714        0.001278
FIRE:   45 05:12:03     -280.506714        0.001216
FIRE:   46 05:12:04     -280.506683        0.001151
FIRE:   47 05:12:04     -280.506714        0.001069
FIRE:   48 05:12:04     -280.506714        0.000972
FIRE:   49 05:12:04     -280.506714        0.000850
FIRE:   50 05:12:04     -280.506683        0.000709
FIRE:   51 05:12:04     -280.506714        0.000532
FIRE:   52 05:12:04     -280.506714        0.000330
FIRE:   53 05:12:04     -280.506714        0.000106
FIRE:   54 05:12:04     -280.506714        0.000156
FIRE:   55 05:12:05     -280.506714        0.000152
FIRE:   56 05:12:05     -280.506714        0.000152
FIRE:   57 05:12:05     -280.506714        0.000151
FIRE:   58 05:12:05     -280.506714        0.000143
FIRE:   59 05:12:05     -280.506714        0.000131
FIRE:   60 05:12:05     -280.506714        0.000132
FIRE:   61 05:12:05     -280.506714        0.000121
FIRE:   62 05:12:05     -280.506714        0.000112
FIRE:   63 05:12:06     -280.506714        0.000099
FIRE:   64 05:12:06     -280.506714        0.000082
FIRE:   65 05:12:06     -280.506714        0.000063
FIRE:   66 05:12:06     -280.506714        0.000039
FIRE:   67 05:12:06     -280.506714        0.000019
FIRE:   68 05:12:06     -280.506714        0.000009
FIRE:   69 05:12:06     -280.506714        0.000009
FIRE:   70 05:12:06     -280.506714        0.000009
FIRE:   71 05:12:06     -280.506714        0.000009
FIRE:   72 05:12:07     -280.506714        0.000009
FIRE:   73 05:12:07     -280.506714        0.000009
FIRE:   74 05:12:07     -280.506714        0.000009
FIRE:   75 05:12:07     -280.506714        0.000009
FIRE:   76 05:12:07     -280.506714        0.000009
FIRE:   77 05:12:07     -280.506714        0.000009
FIRE:   78 05:12:07     -280.506714        0.000009
FIRE:   79 05:12:07     -280.506714        0.000003
FIRE:   80 05:12:07     -280.506714        0.000001
FIRE:   81 05:12:08     -280.506714        0.000001
FIRE:   82 05:12:08     -280.506714        0.000001
FIRE:   83 05:12:08     -280.506714        0.000001
FIRE:   84 05:12:08     -280.506714        0.000007
FIRE:   85 05:12:08     -280.506714        0.000001
