# Volume points
  43.84166    0.09773   0.09514   0.07753   0.04261  -0.00671  -0.06770  -0.13838  -0.21730  -0.30336  -0.39573
  43.89065    0.09924   0.09664   0.07903   0.04408  -0.00526  -0.06628  -0.13699  -0.21594  -0.30204  -0.39444
  43.93964    0.10076   0.09817   0.08055   0.04558  -0.00379  -0.06484  -0.13558  -0.21456  -0.30069  -0.39312
  43.98863    0.10231   0.09972   0.08208   0.04709  -0.00230  -0.06337  -0.13414  -0.21316  -0.29932  -0.39179
  44.03762    0.10387   0.10129   0.08364   0.04863  -0.00078  -0.06189  -0.13269  -0.21174  -0.29793  -0.39043
  44.08661    0.10546   0.10288   0.08523   0.05019   0.00075  -0.06038  -0.13122  -0.21029  -0.29652  -0.38905
  44.13561    0.10708   0.10449   0.08683   0.05178   0.00231  -0.05886  -0.12972  -0.20883  -0.29508  -0.38765
  44.18460    0.10871   0.10612   0.08845   0.05338   0.00388  -0.05731  -0.12820  -0.20734  -0.29363  -0.38622
  44.23359    0.11036   0.10778   0.09010   0.05500   0.00548  -0.05574  -0.12666  -0.20583  -0.29215  -0.38478
  44.28258    0.11204   0.10945   0.09177   0.05665   0.00710  -0.05415  -0.12510  -0.20430  -0.29066  -0.38332
  44.33157    0.11373   0.11115   0.09345   0.05832   0.00874  -0.05254  -0.12352  -0.20275  -0.28914  -0.38183
  44.38056    0.11545   0.11287   0.09516   0.06000   0.01040  -0.05090  -0.12192  -0.20118  -0.28760  -0.38032
  44.42955    0.11719   0.11460   0.09689   0.06171   0.01208  -0.04925  -0.12030  -0.19959  -0.28604  -0.37880
  44.47854    0.11895   0.11636   0.09864   0.06344   0.01379  -0.04758  -0.11866  -0.19798  -0.28446  -0.37725
  44.52754    0.12072   0.11814   0.10041   0.06519   0.01551  -0.04589  -0.11699  -0.19635  -0.28286  -0.37568
  44.57653    0.12252   0.11994   0.10220   0.06696   0.01725  -0.04417  -0.11531  -0.19470  -0.28124  -0.37410
  44.62552    0.12434   0.12176   0.10401   0.06875   0.01902  -0.04244  -0.11361  -0.19303  -0.27960  -0.37249
  44.67451    0.12618   0.12360   0.10584   0.07056   0.02080  -0.04068  -0.11188  -0.19133  -0.27794  -0.37086
  44.72350    0.12804   0.12546   0.10769   0.07239   0.02260  -0.03891  -0.11014  -0.18962  -0.27626  -0.36921
  44.77249    0.12992   0.12734   0.10956   0.07424   0.02442  -0.03712  -0.10838  -0.18789  -0.27456  -0.36754
  44.82148    0.13182   0.12924   0.11145   0.07611   0.02627  -0.03530  -0.10659  -0.18614  -0.27284  -0.36585
  44.87048    0.13374   0.13116   0.11336   0.07799   0.02813  -0.03347  -0.10479  -0.18437  -0.27110  -0.36415
  44.91947    0.13568   0.13310   0.11529   0.07990   0.03001  -0.03162  -0.10297  -0.18258  -0.26934  -0.36242
  44.96846    0.13763   0.13506   0.11724   0.08183   0.03191  -0.02975  -0.10113  -0.18077  -0.26757  -0.36067
  45.01745    0.13961   0.13704   0.11921   0.08378   0.03383  -0.02785  -0.09927  -0.17894  -0.26577  -0.35891
  45.06644    0.14161   0.13903   0.12120   0.08574   0.03577  -0.02594  -0.09739  -0.17709  -0.26395  -0.35712
  45.11543    0.14362   0.14105   0.12320   0.08773   0.03773  -0.02401  -0.09549  -0.17522  -0.26211  -0.35532
  45.16442    0.14566   0.14308   0.12523   0.08973   0.03971  -0.02207  -0.09357  -0.17333  -0.26026  -0.35350
  45.21341    0.14771   0.14514   0.12727   0.09175   0.04170  -0.02010  -0.09163  -0.17143  -0.25839  -0.35165
  45.26241    0.14978   0.14721   0.12933   0.09380   0.04372  -0.01811  -0.08968  -0.16950  -0.25649  -0.34979
  45.31140    0.15187   0.14930   0.13142   0.09586   0.04575  -0.01611  -0.08770  -0.16756  -0.25458  -0.34792
  45.36039    0.15398   0.15141   0.13352   0.09793   0.04780  -0.01409  -0.08571  -0.16560  -0.25265  -0.34602
  45.40938    0.15611   0.15354   0.13563   0.10003   0.04987  -0.01204  -0.08370  -0.16362  -0.25070  -0.34410
  45.45837    0.15826   0.15569   0.13777   0.10215   0.05196  -0.00998  -0.08167  -0.16162  -0.24874  -0.34217
  45.50736    0.16042   0.15785   0.13993   0.10428   0.05407  -0.00791  -0.07962  -0.15960  -0.24675  -0.34021
  45.55635    0.16260   0.16003   0.14210   0.10643   0.05619  -0.00581  -0.07756  -0.15757  -0.24475  -0.33824
  45.60534    0.16480   0.16224   0.14429   0.10860   0.05834  -0.00370  -0.07547  -0.15552  -0.24273  -0.33625
  45.65434    0.16702   0.16445   0.14650   0.11079   0.06050  -0.00156  -0.07337  -0.15345  -0.24069  -0.33425
  45.70333    0.16926   0.16669   0.14873   0.11299   0.06268   0.00059  -0.07125  -0.15136  -0.23863  -0.33222
  45.75232    0.17151   0.16895   0.15097   0.11522   0.06487   0.00275  -0.06911  -0.14925  -0.23656  -0.33018
  45.80131    0.17378   0.17122   0.15323   0.11746   0.06709   0.00494  -0.06696  -0.14713  -0.23446  -0.32812
  45.85030    0.17607   0.17351   0.15551   0.11972   0.06932   0.00714  -0.06479  -0.14499  -0.23235  -0.32604
  45.89929    0.17838   0.17581   0.15781   0.12199   0.07157   0.00936  -0.06260  -0.14283  -0.23023  -0.32394

# Minimas
  41.05595    0.05298 
  41.05125    0.05028 
  41.05652    0.03304 
  41.08262   -0.00082 
  41.11976   -0.04874 
  41.16272   -0.10819 
  41.20912   -0.17726 
  41.25781   -0.25455 
  41.30817   -0.33899 
  41.35983   -0.42973 

